,0
0,-0.19350715091521614
1,-0.08056550474823969
2,0.04139693794867537
3,0.007372859650546693
4,0.6509167056810082
5,0.3531176629093949
6,0.046227271245669416
7,-0.7541026334147725
8,-1.2810660306150274
9,-0.28858282994103757
10,0.17706361277824378
11,-0.6590798271496742
12,-0.893106520276765
13,-0.4523998597550115
14,-0.31430850309375263
15,0.9164324485816422
16,-0.11030132832656317
17,-0.39728597072084215
18,-0.07587366381617683
19,0.4194854531649933
20,0.1837609592642247
21,0.7061945856176072
22,1.8863287868460872
23,1.653218201910174
24,2.73910661152653
25,2.2385881115853152
26,2.057125020279809
27,1.7186387317584082
28,1.8430983323194972
29,1.6193668654337976
30,2.636001069886955
31,2.522767110403586
32,1.7133942309932124
33,1.2269304337106437
34,0.3754976283303889
35,1.6705078754350702
36,1.5166285333403118
37,-0.3425547522310771
38,-1.030475635110104
39,-2.2962427453125156
40,-1.0461725198684568
41,-0.5486606888809709
42,3.0573810150461656
43,4.399918213585496
44,5.237064245536861
45,5.606900466919953
46,5.11713609112771
47,4.575016727978381
48,4.788752073603389
49,6.501852165137248
50,6.472941222759903
51,7.206973019272949
52,5.830991379003842
53,3.3168954373429536
54,4.172728463134927
55,3.6624992579917004
56,5.025444420043003
57,6.966961002489813
58,7.706082833474634
59,6.713627692139125
60,4.74465414442998
61,8.188898697689206
62,8.884416712693762
63,8.50646301574729
64,9.903657728685914
65,11.037659645909056
66,11.446466763288527
67,11.445675912159235
68,9.800862669337484
69,9.19677662939461
70,9.891699748143543
71,10.509903999734293
72,11.62041798723711
73,10.879275908033996
74,11.925188575399824
75,11.480204039565574
76,12.951336049577113
77,12.17457633844519
78,13.707299576444887
79,14.865131109341771
80,16.44111179867142
81,16.440357001228065
82,17.036340038469213
83,16.15056686238896
84,16.58032840376829
85,17.124405063000754
86,18.229403274912023
87,17.3233698443659
88,17.75724893325797
89,19.750822905880398
90,19.76152521859275
91,17.961427636955438
92,17.745387525399263
93,18.796700824974685
94,18.548635401104292
95,19.04375195381654
96,19.008311106470174
97,19.65706893988206
98,19.8197064818611
99,20.14857587909109
100,20.931542507657706
101,21.383217228571525
102,21.78281010333044
103,21.365793785357642
104,22.137971031192837
105,20.526734609724034
106,19.791916834478464
107,18.2079930636331
108,19.11100744045982
109,19.372896518601856
110,20.25547492865138
111,20.070101234101102
112,20.150813375759853
113,20.05924713004322
114,19.10800403060488
115,21.187199797870914
116,20.9566960478442
117,20.995375312200178
118,22.356476692417907
119,23.685694487699415
120,22.21931283434837
121,21.066114447921123
122,19.925804292935943
123,21.50904135983021
124,20.858320775315406
125,20.414670031994113
126,20.357788573197148
127,20.050945982348587
128,18.3993865291827
129,18.20669824929662
130,18.609692746773597
131,18.631010799316616
132,19.400448818340646
133,20.114571693021386
134,21.14760977623987
135,22.605500131765286
136,20.989252295632205
137,21.07140680979153
138,21.65772356303441
139,21.300417460951497
140,20.640836924887886
141,19.833078862509133
142,18.522970059358308
143,18.906361419540353
144,18.564803201690417
145,17.618311702444736
146,19.398339455426168
147,18.667980911045028
148,19.76948439605578
149,20.575030522544367
150,20.436331989841396
151,21.014760418369832
152,18.729657441171575
153,17.729106778202027
154,16.919933988404388
155,15.860081222302764
156,13.428768159090396
157,13.666352109070747
158,13.751618006796715
159,13.1112060570349
160,11.69230911658435
161,11.260840279265878
162,11.793083500257765
163,12.846442776743308
164,12.741031359439521
165,12.873723194564722
166,12.656177934714034
167,12.093075298812693
168,12.201696815482773
169,11.416235149538888
170,11.446878524844214
171,9.953691303791075
172,9.933085260680427
173,9.225873847426477
174,12.265712883501902
175,11.419742311012122
176,10.7783998029452
177,10.767459355938835
178,8.97873696447735
179,9.424615462593037
180,6.870409531079926
181,5.531003703704201
182,6.4916955253492885
183,6.435564595001688
184,6.332310155650127
185,6.3644321938667
186,5.03057476939953
187,5.011571701243664
188,4.494968606073302
189,3.6485546303607954
190,2.764658080060073
191,3.6481581511353136
192,4.82801074223704
193,4.862402305078868
194,6.073666390921694
195,5.393098130761758
196,3.352410388631514
197,1.5325529734856582
198,0.11979984081599904
199,0.16217887493572514
200,1.021661764035959
201,0.6806640415345626
202,0.8869608703663076
203,0.8613059766182138
204,-0.04289837656234963
205,0.11569903342351373
206,0.22430976096902233
207,1.3229313919730623
208,3.4448549236224375
209,2.4601340281107458
210,3.1316053447597354
211,1.7587761223584948
212,2.088491790126225
213,1.4250002136778912
214,2.5752212456797605
215,2.54174650117683
216,1.1752374906561034
217,0.5039630863642002
218,1.9418598968436818
219,1.1478714649714128
220,0.7911872077349251
221,-0.8887804203599723
222,0.6238466598493095
223,-0.04650136979245445
224,-0.750423530131769
225,-0.32908429436958375
226,0.6343419740043073
227,0.9857088861951041
228,-0.034473467117365986
229,-0.5279861078663852
230,-0.3815016271422124
231,-1.101922269885661
232,-0.8643120157375519
233,-0.9918045480340169
234,-0.34215191904676645
235,-0.9554406145409509
236,1.4038099163396112
237,2.2096600816805303
238,3.8677949026362897
239,4.217128435298589
240,4.236876881527213
241,3.5240754962243854
242,5.657728854969476
243,5.107854591865402
244,4.466100189965855
245,4.634188561880905
246,3.918723568434294
247,4.247969510420225
248,2.5404422149221855
249,2.407128156047277
250,3.3557853469957224
251,3.8680226613624016
252,5.149090306663673
253,3.01084547880251
254,2.5690921066805554
255,3.2122585900998204
256,2.6631134915206736
257,0.9647387705578083
258,0.044485887224401166
259,0.3413701833561269
260,-0.5697517524661228
261,0.07472020542333835
262,0.587572111686478
263,1.0440628844731006
264,0.02897056460846481
265,0.8543834075358167
266,-1.1013747059876717
267,0.09004556366980276
268,0.8775355901228264
269,-1.338411820574386
270,-0.12326834475153359
271,-1.6535262788102112
272,-0.8889838256339413
273,-3.34303158004876
274,-2.1812924440886317
275,-3.62798289874711
276,-4.095009310961035
277,-5.642234391316107
278,-6.3115813403493535
279,-5.144568224917278
280,-5.403211123713149
281,-4.302342078518284
282,-4.688499256364557
283,-3.4635211969610937
284,-3.6547483985215363
285,-1.5166760803865498
286,5.978340404402706
287,8.463871656175984
288,6.533222961386994
289,6.315336723268825
290,5.0180696217786185
291,4.474779862435955
292,2.053503670757144
293,-0.29056331356032716
294,-0.4134321594575381
295,-0.9597058746831397
296,-1.1002420044903731
297,-0.9844778830058978
298,-0.8737775682084976
299,-0.17426666222148945
