,0
0,-0.46300325695965294
1,-0.2837910568185681
2,-0.28500198025067097
3,-0.41377288128900114
4,-0.0747161534578288
5,0.12561513163598836
6,0.01055817275089177
7,0.6160067624851168
8,0.6046794929008226
9,0.566818319111545
10,0.38118151587608773
11,-0.31529397676490645
12,0.16103400115940802
13,0.3306240892619871
14,-0.45084845094555903
15,-0.9081509919730423
16,-0.3590314399588713
17,-0.39495813760619625
18,-0.12794190721413307
19,-0.3953901907371716
20,-0.47461821561165046
21,0.02161585816723996
22,0.49682648926393297
23,0.05231814152359651
24,1.0207703689014629
25,0.9493131238383405
26,0.5442102045857831
27,0.31350683230849896
28,0.44367409402790603
29,0.8939029362246562
30,0.684981918760466
31,0.6610487656276772
32,0.3734610312017411
33,0.5378448557587582
34,0.42322950013001837
35,0.057070426187029205
36,0.37640622952376407
37,0.1789974049602055
38,0.7209329832696341
39,1.2397511984569687
40,0.1304157552086393
41,0.29711667826759897
42,0.3383644010199387
43,0.2141164118330956
44,0.7460055202707224
45,2.0383050550565778
46,3.0762370806424615
47,3.817914859552813
48,4.159960189020529
49,3.764956266125183
50,3.9628478786313144
51,3.8055859511957757
52,4.703818534496371
53,4.733754771234344
54,4.693581623598824
55,5.057976890228528
56,5.174990186020654
57,5.080506885586461
58,5.7619323960856255
59,5.947805284308784
60,6.2861482511101405
61,7.290504436227611
62,7.8933514568811125
63,8.273302865316712
64,9.024593687517223
65,9.43460036064926
66,9.696563525390328
67,10.402322515867338
68,10.33455088157987
69,10.49131060977704
70,10.829338464660399
71,10.793928359866818
72,10.924989577858907
73,11.343431861462765
74,11.864853317404744
75,12.227810053124289
76,12.80100860803313
77,13.501753633530601
78,13.999517720275245
79,14.806997339435394
80,14.711191380820578
81,14.723864958428546
82,15.107143566772413
83,15.475821175574408
84,16.122375700337408
85,16.399237695584947
86,16.55836390907228
87,16.49773065201296
88,16.500793720012464
89,17.134940423921236
90,17.16919401391589
91,17.43920535532873
92,17.453337547601024
93,17.50031080216985
94,17.795874544854442
95,17.546040535417443
96,18.01847808532988
97,18.198111565164325
98,18.26308003684468
99,18.45856784465412
100,18.938846820741333
101,19.323276753757284
102,19.602774236554882
103,19.90818120778232
104,19.694195313914136
105,19.532901967615125
106,19.492896829606693
107,19.936600346457322
108,19.357372721442662
109,19.05635251533681
110,19.384241090393527
111,20.271927018729606
112,20.37793471731895
113,20.667530149246986
114,20.91573398484064
115,21.32731788532298
116,21.40625039903132
117,21.162380044176047
118,21.089760420746373
119,21.07730773141969
120,20.897346432808085
121,20.994555931866024
122,21.17271085671436
123,20.486011964056097
124,19.801920575022372
125,19.94306716983818
126,20.242798786478115
127,19.89675051131966
128,19.89009900354514
129,19.50758053400523
130,19.84641319522071
131,20.11842991980121
132,19.574788393592232
133,19.22324489320967
134,19.92792927320385
135,21.19759454399652
136,21.205148985021196
137,20.92861926783544
138,20.95204644631832
139,20.046058052131862
140,19.50873897664086
141,19.408123058151347
142,18.973059451261488
143,18.057744658075883
144,17.222894553209283
145,17.27361325295405
146,17.373315797051056
147,17.921757840145105
148,18.055134488492435
149,18.17098937847357
150,17.988747875129672
151,17.770859296669567
152,17.272772491875667
153,16.82002157468961
154,16.97920195001315
155,16.0828688800486
156,15.491266351233989
157,15.168583950614755
158,15.067019047153455
159,15.204960984342854
160,14.651667858671066
161,14.387021579305262
162,13.87685808211073
163,13.497366055890735
164,13.245235681543171
165,13.236908703979658
166,12.809424653146499
167,12.457038257895029
168,12.267405548045254
169,11.817033804259133
170,11.57950276829354
171,11.464257578900579
172,11.316517350909937
173,10.985621371771748
174,10.080848539995525
175,9.051980970228325
176,8.525247291211404
177,8.84632285823728
178,7.972705526969701
179,7.406209006494793
180,6.861286615339793
181,6.343212629836199
182,6.507437111846005
183,5.830522460914738
184,5.478407787435039
185,5.553647988653758
186,5.162539152334879
187,5.013365487670029
188,5.11931422443057
189,4.649342663769144
190,4.712254747207028
191,5.100484413027772
192,3.6347013806810438
193,2.964286436894012
194,2.8152354376396684
195,3.074418623101423
196,2.8395190607737066
197,2.762812797444871
198,2.6694593724977866
199,2.445428447011181
200,1.6178331485781416
201,1.319228597441318
202,1.276188196748113
203,2.6949240540674326
204,3.7566961944231925
205,2.9919362030378087
206,2.9267938763347274
207,2.48034924580401
208,1.961397488760973
209,1.8840883212256698
210,2.496687817836588
211,2.7903227375187396
212,2.2138404802658935
213,2.4538583802488625
214,1.6601188636315847
215,1.5315478179591107
216,0.5676461388929122
217,1.4067244527234763
218,2.246826809043302
219,1.5153109742684066
220,1.4768610287118822
221,1.9808365153681062
222,1.7440867854936768
223,1.6636073776161697
224,1.016897608776796
225,2.3725833978649837
226,2.3103395583314
227,2.118328808076805
228,2.6896123644122545
229,2.4981660025224914
230,2.1200086547691592
231,1.5054440595292775
232,1.3091359205740232
233,2.0090715443906726
234,2.2879467392958572
235,2.002488136757685
236,1.843265163679677
237,1.974124780246098
238,0.9109502613650483
239,1.0522101020847299
240,0.7606086192270596
241,1.4740414632220749
242,1.5654497305179076
243,1.3937251581125962
244,1.8234341112413714
245,2.658251866215771
246,2.5409182188581236
247,2.4477273005576325
248,2.5525669495759975
249,2.106852487172554
250,1.8244527655775689
251,1.3760324798498313
252,1.492204006278565
253,1.1073488775250817
254,1.6195912321920107
255,2.0150210502836403
256,1.2276234931582648
257,0.48733944848611627
258,1.2570041047243419
259,1.2220270935091668
260,1.0303105717334868
261,0.8696497876314115
262,0.3491585892938695
263,0.32011142549844374
264,0.7131832001102212
265,1.1097741454537318
266,0.9960813552266056
267,0.8521830606621461
268,1.4325772936304626
269,1.0279867897468271
270,1.9290432018200052
271,1.538919285659154
272,0.8560671850947666
273,0.5534043805575288
274,0.8866397976113599
275,1.2334283518398856
276,1.1987008453820345
277,0.7909409166213381
278,-0.11094896962743739
279,-0.6328214929071978
280,-1.0484956754699413
281,-0.9891778124268531
282,-1.7495294432572566
283,-1.6328324814961883
284,-0.8435480822097134
285,-0.6541615483129182
286,-0.40438534643525775
287,-0.060154920435489284
288,0.06283304771035167
289,0.46249647070383393
290,0.05249690902708193
291,0.4702556159862123
292,0.7475069493628395
293,0.3062647402069696
294,0.47020755133817665
295,0.3804332765330939
296,-0.4625945876746447
297,-0.7875784767596906
298,-0.45270389135939404
299,-0.3320924807625505
