,0
0,0.29112008412371077
1,0.12586351662650686
2,-0.00031827189624625274
3,-0.0601526595984336
4,-0.08114347407319264
5,-0.049617078805751266
6,-0.04091659007652676
7,-0.04205590922678184
8,0.059349895283569855
9,-0.0036723331698124556
10,-0.014503266454072287
11,-0.00010159785349611594
12,-0.09923384488382267
13,-0.14219980706829796
14,-0.13617307300866344
15,-0.051070258956887854
16,0.016320495758441765
17,-0.029755536460132265
18,0.04697935856156384
19,0.11449324037032237
20,0.06214975500295679
21,-0.014861788443222057
22,0.061063406597167955
23,-0.06172412780987764
24,-0.04049836745742237
25,-0.07773147423180365
26,-0.08461787158264565
27,-0.020691907458926836
28,0.07008591212736304
29,0.06437657072259267
30,0.015460253489635298
31,-0.05462549697430162
32,-0.06091920469175989
33,0.0398784102871785
34,0.0778835439903058
35,0.1959968577708942
36,0.3047882150687286
37,0.3592017253257286
38,0.5793989741033894
39,0.6969800901348538
40,0.727288413085574
41,0.9025530788883473
42,0.8930562722803304
43,1.2334383765420855
44,1.4132246226862084
45,1.7582628407151915
46,1.7341968557498644
47,2.2265615705293804
48,2.9245901184822443
49,2.9340647268295275
50,3.215193165461617
51,3.6274133678451577
52,3.654153817125585
53,3.940640594278583
54,4.24924122223588
55,4.55533252553965
56,4.6647965019994135
57,5.2626206753573666
58,5.856510527325435
59,6.2930910052473665
60,6.602906537161776
61,7.089074859780777
62,7.915409502004389
63,8.421360303065121
64,8.784256678580212
65,8.775907344503922
66,9.273311569011184
67,9.765826188667518
68,9.881632774893943
69,10.921535220259418
70,11.50452702936525
71,11.265606253638035
72,11.438499585119258
73,12.07586942281179
74,12.586065233867036
75,12.966378511948719
76,13.30135586263474
77,13.434013387928694
78,13.767847092802292
79,14.12291413606904
80,14.767367008036937
81,14.731472670390396
82,14.795982132195928
83,15.080857322915001
84,15.241167836643074
85,15.779013047423398
86,16.644803250523758
87,16.817090372303177
88,16.768966449937224
89,16.820636410760052
90,16.580239353052477
91,17.2372557599829
92,17.441715087676446
93,17.61259247239073
94,19.77228985318145
95,19.307198020378284
96,18.864758240634146
97,18.513031777060664
98,18.67048423634611
99,18.949001860149437
100,19.094114598029286
101,19.102562289224828
102,19.227728768361036
103,19.652039356722682
104,19.919801404784327
105,20.040229707299495
106,20.033562396308703
107,20.064087158738353
108,20.144331270936952
109,20.16062882578578
110,20.372489546713094
111,20.349989300318587
112,20.373249983360438
113,20.450736801480087
114,20.637257975835666
115,20.64936607846131
116,20.72066219578057
117,20.901950875132417
118,20.600490686331053
119,20.851307882193083
120,20.79510782964964
121,20.604007145555002
122,20.500317234524378
123,20.590463437472454
124,20.7768402299392
125,20.68512345321447
126,20.712897879238557
127,20.538632737798984
128,20.477454687193937
129,20.323811829750614
130,20.30180853276198
131,20.332160765600637
132,20.15463623447419
133,20.168038114237927
134,20.15819331550104
135,20.066908983093356
136,19.940430316247667
137,19.741568150717683
138,19.71873991520919
139,19.474876740579116
140,19.2104614357153
141,19.331797596963536
142,19.02682452082166
143,18.871177771719193
144,18.628226802941736
145,18.389416437069105
146,18.261737962404112
147,18.256492220221233
148,18.07532040150916
149,17.60855597820873
150,17.242912674485275
151,16.860283438406594
152,16.49670995010072
153,17.112466976074764
154,16.454756328575925
155,16.590932827424925
156,16.5908972085439
157,16.189522441541957
158,15.400091682478596
159,15.169197462010484
160,14.82161684342861
161,14.31686161953635
162,14.171542882985104
163,13.76418148548042
164,13.480263600785149
165,13.233840886688416
166,12.940509789839725
167,12.627617752877072
168,12.317575233797964
169,11.786807200480204
170,11.522781136783294
171,10.995569471891386
172,10.602857174632128
173,10.261506518746218
174,9.82659754736641
175,9.705884395049802
176,9.148481022736355
177,8.866827140943922
178,8.232929783437172
179,7.77168659256908
180,7.095528882275234
181,6.544246704547003
182,6.142707495892847
183,5.7506094298078745
184,5.947972390631477
185,5.25706506138562
186,5.028200964298196
187,4.963204694340094
188,5.353654828689755
189,4.083757827086482
190,3.9139984444838753
191,3.3066281128503463
192,3.008323270078667
193,2.7912884095910577
194,2.526212723103727
195,2.657911559211575
196,2.3922440611264664
197,2.526850486799174
198,2.4856078340914234
199,2.3630410495007377
200,2.090528042742097
201,2.064730527114705
202,2.4720356833468413
203,2.5668118891644576
204,2.1285567018690443
205,2.2193110573709807
206,2.4656053017824284
207,1.840685060021174
208,2.180221830782373
209,2.01967934732959
210,2.276666533641908
211,1.9953584571969691
212,1.5346623689328098
213,1.3888936382006707
214,1.8513938930313887
215,2.1218249427430917
216,1.8598259431299475
217,2.1366965889068705
218,1.5946073296238152
219,1.7812010963320963
220,1.5600542030719897
221,1.6139635302816615
222,1.8368111405909993
223,1.6618334875560894
224,1.6735173900309508
225,2.0600389836856725
226,1.767233861598863
227,1.9905275720968982
228,1.536917272740002
229,1.7694307351464076
230,2.1275299024544663
231,1.210986323443964
232,1.2316261087944895
233,1.6495973279399307
234,1.6214777839907235
235,1.7111144290827205
236,1.4969286047315142
237,1.5486114448847772
238,1.491583758246998
239,1.7941487106100615
240,1.6933536527805861
241,1.6210917133333553
242,1.3640500293309596
243,1.2453795150211586
244,1.241522118831259
245,1.4180810760429625
246,1.3006784493186856
247,1.3945018826057913
248,1.8041373132998872
249,1.6724307353912913
250,1.2329700450839596
251,1.3815708082750637
252,1.1717747199664037
253,0.7131822136765517
254,0.7792287710309762
255,0.6491070005427031
256,0.8994700644179368
257,1.082811871753489
258,1.4722350227521028
259,1.258565680973595
260,1.0902167113564016
261,1.1684665898195754
262,0.6228455037831041
263,0.7733638888943638
264,0.9715391325828174
265,0.724847309903133
266,1.030900501227593
267,1.0066800466686665
268,0.8447343697858638
269,0.9291802793783976
270,1.2223002006215993
271,0.9290922569312277
272,0.8900766374929261
273,0.6459741762977842
274,0.5567503985875163
275,0.7239639168122884
276,0.6103992350695664
277,0.6260678984909285
278,0.5729352271070037
279,0.6261533177335458
280,0.6160204880531119
281,0.6998557547680124
282,0.5544463679880189
283,0.4679895933602516
284,0.4201330892121626
285,0.4248119046737555
286,0.49641416479710543
287,0.5388640329370552
288,0.3593384873979615
289,0.3691541066829195
290,0.43627632444051745
291,0.41210560737432184
292,0.4444521134745897
293,0.3126749128235785
294,0.25666482059303986
295,0.1514172539388721
296,0.21824043435052826
297,0.21071334385236948
298,0.17976108523548537
299,0.2100194673202536
