,0
0,0.41034259385085436
1,0.2466759334704563
2,-0.3381005482096206
3,-0.3474257450847381
4,-0.08807521263568076
5,-0.020948372212991173
6,0.11119630796633137
7,0.04659933135259208
8,0.01991684002962821
9,-0.34347737433481845
10,0.026682014095930066
11,0.47140448008688185
12,0.32131774409704184
13,0.11870796842569598
14,0.07557586821797489
15,-0.2962372257128544
16,-0.3722149415823644
17,-0.14500923100908025
18,-0.2697284350251085
19,-0.21897442860931
20,-0.12848791966079814
21,-0.1107678242383067
22,0.07171439077948207
23,0.48719125127846785
24,0.3503605259919685
25,0.08211632693769556
26,-0.25564662923282244
27,-0.4161831955527254
28,-0.21573541399249901
29,-0.10984417895772505
30,0.3069072658474549
31,0.2649308916211149
32,-0.009249248723517123
33,-0.1380072761860535
34,0.5385981811352174
35,0.6533096426703101
36,0.4675602064206733
37,0.5549201309791416
38,0.3129947869547703
39,0.7685021355125368
40,1.0277718216100187
41,1.362792754321482
42,1.3159971967196125
43,1.6555025202606628
44,1.3955642279315545
45,1.8651970836598555
46,2.003721069219874
47,2.702788892611065
48,2.504073278857443
49,2.4889346404833144
50,2.775515114016791
51,3.3172131946391827
52,3.901067115462854
53,3.915127070854374
54,4.2989100959668916
55,4.7912244476074966
56,4.880018563181678
57,5.300693277815523
58,6.0142753685926325
59,6.185149421370652
60,6.725761924588474
61,7.128101630944334
62,8.020204815193994
63,8.379423631773387
64,8.543034928841077
65,8.704742394731186
66,9.325553207624463
67,9.614985903814668
68,10.381600400826544
69,10.951474065822863
70,11.036469807703595
71,11.4211764526416
72,11.410423139179816
73,11.938600423926529
74,12.522415851144128
75,13.093691005818929
76,13.335323258206902
77,13.632460717195304
78,14.236817477579688
79,14.61036061820828
80,14.853933855911702
81,14.856146450807987
82,15.066237380476242
83,15.725880488623975
84,15.785731543016848
85,16.15214099298478
86,16.097551286610656
87,16.101028906846363
88,16.585514101139747
89,17.259295035134357
90,17.481859507161086
91,17.744649806703336
92,18.322443488698433
93,18.09496442244316
94,17.930991192511467
95,18.081317201549883
96,18.28458483992205
97,18.681765392870577
98,18.77460850475699
99,18.80776990714193
100,18.808520154165254
101,19.487691422673322
102,19.552851218510853
103,19.416615433775185
104,19.743229398638103
105,20.117101902232914
106,20.026901917212296
107,19.81550867597623
108,20.178910889093235
109,20.202160824844835
110,20.423640578618826
111,20.569916281917553
112,20.26422236988103
113,20.508412549731897
114,20.427159820084647
115,20.61393160442219
116,20.51490885822952
117,20.70705774264444
118,20.846351099569397
119,20.84148182128813
120,20.799741159842927
121,20.751358306017718
122,20.52845548460106
123,20.736792121085738
124,20.42621170750028
125,20.583581698719605
126,20.53299498886845
127,20.612435885389967
128,20.098085785467894
129,20.359256816582416
130,20.201393485994185
131,20.187843535670947
132,20.20004190886632
133,20.22157701822681
134,19.93482779742164
135,19.90559756462635
136,20.029212153821113
137,19.610056275038428
138,19.486254248541773
139,19.705202263156874
140,19.17379674449782
141,18.994017779102983
142,18.750331569090076
143,18.83262168462821
144,18.77309980341254
145,18.26302623953725
146,18.150926607652796
147,18.41402794787294
148,18.45367142613635
149,17.844891687573966
150,17.502603992470856
151,17.132405843153972
152,17.09681674903155
153,16.690950520427098
154,16.16283581361566
155,16.17184653256126
156,15.920296954682147
157,15.795518411998533
158,15.413094939935434
159,15.263618125599546
160,14.709921688418842
161,14.655685621592216
162,14.44473076079272
163,14.190045029563212
164,13.862559172918974
165,13.187687928436471
166,13.068766195982857
167,12.731110262793505
168,12.805396133744907
169,12.009108467091805
170,11.655141019303214
171,11.334070484925656
172,10.767879631318184
173,10.364099554988472
174,9.890221800583195
175,9.294535909771607
176,8.748603391033598
177,8.669958510911284
178,8.300168792245248
179,8.061986682725152
180,7.316423735773219
181,7.179435425604895
182,6.376481496305812
183,5.933151683494763
184,5.915589948792145
185,5.548828475896372
186,5.133620162245472
187,4.7450399765313245
188,4.115220376572368
189,4.173266714645689
190,3.6312121050717563
191,3.427118615590188
192,3.256291370362459
193,2.973435064743161
194,2.6057642983778484
195,2.3613037017702645
196,2.5932033996997395
197,2.8140052297892635
198,2.487752182167056
199,2.4747374246483065
200,2.193381339669259
201,2.396364224049094
202,2.032549008258791
203,2.0266681879483923
204,2.2087503666815818
205,2.061633544868237
206,2.1077248227194887
207,2.5063123109154195
208,2.293736889923554
209,2.3043939991740987
210,1.9410852786436519
211,2.2219513306833263
212,2.3786903756077886
213,1.7016307330572054
214,1.9194925326348211
215,2.2008969703395813
216,1.912308962148519
217,2.0096120124767363
218,1.829087030099212
219,1.9989194365993548
220,1.8910665637995936
221,2.222420035521217
222,2.0308810204715266
223,2.149299467345149
224,2.021445951525504
225,1.801386692379745
226,1.723269305174909
227,1.779491657961806
228,1.7849950620380568
229,1.7755318407937128
230,2.153616052558391
231,1.8830371555022727
232,1.664979778236379
233,1.9616846869956972
234,1.6697888222432464
235,1.2241278532273447
236,1.278548489317007
237,1.1634257116899833
238,1.5159791500351398
239,1.6548866930271786
240,1.9731512958367694
241,1.672601461313516
242,1.4905948670094433
243,1.7401478938898567
244,0.9732736323311679
245,1.197255952988406
246,1.4508768452978027
247,1.2604596818849598
248,1.6962997476866168
249,1.5524913256602397
250,1.2590178898563857
251,1.375839917146305
252,1.9018759499775189
253,1.5628292182623575
254,1.5181657508454691
255,1.142833114952593
256,0.9636869416230123
257,1.2257738342337368
258,1.1742709424710558
259,1.088326617467038
260,1.028627773588099
261,0.9175976919838151
262,0.9758090285482031
263,1.3043133314205015
264,0.9526813326066221
265,1.078964069237966
266,1.0159774946072349
267,0.9078788019333068
268,0.6890026456781185
269,1.2503645295526165
270,0.9736882224697296
271,0.9965504002479879
272,1.0807794890811357
273,0.6381552238978044
274,0.698973373281546
275,0.8358170403223728
276,0.5630116972936695
277,0.5123227023882347
278,1.0845763214618622
279,1.0331272418058925
280,0.7705244315044582
281,0.8330278393356665
282,0.3972282230824096
283,0.679800233833426
284,0.4320983982763701
285,0.518958334986369
286,0.5727539607558029
287,0.6929890186864477
288,0.37526781495597966
289,0.27073196805632366
290,0.41538366988273634
291,0.6684766333214416
292,0.34538549770595894
293,0.4574564914332796
294,0.008657166920519321
295,0.12095464957772875
296,0.13445206328133263
297,0.02986710898473511
298,0.11993981909349086
299,-0.11133792591670214
